keV,Region_31__Back-Back,SNIP,PIXE_Fit__GeoPIXE_
        8.115073204040527,       153.0000,       45.76531,       151.5576
        8.123693466186523,       155.0000,       45.70848,       147.2390
        8.132313728332520,       145.0000,       45.49290,       142.5357
        8.140933990478516,       137.0000,       45.39001,       137.7653
        8.149554252624512,       139.0000,       45.14223,       132.7166
        8.158174514770508,       129.0000,       45.13426,       127.8206
        8.166794776916504,       131.0000,       45.10603,       122.8619
        8.175415039062500,       122.0000,       45.02750,       117.8534
        8.184035301208496,       121.0000,       44.96622,       112.9033
        8.192655563354492,       110.0000,       44.55750,       107.6846
        8.201275825500488,       104.0000,       44.54958,       102.9800
        8.209897041320801,       95.00000,       44.54863,       98.42639
        8.218517303466797,       88.00000,       44.52292,       94.01926
        8.227137565612793,       78.00000,       44.51356,       89.82302
        8.235757827758789,       105.0000,       44.50264,       85.83924
        8.244378089904785,       100.0000,       44.50198,       82.09541
        8.252998352050781,       61.00000,       44.47943,       78.57147
        8.261618614196777,       81.00000,       44.44712,       75.28827
        8.270238876342773,       81.00000,       44.41485,       72.26112
        8.278859138488770,       75.00000,       44.39787,       69.50798
        8.287479400634766,       69.00000,       44.39721,       67.03005
        8.296099662780762,       65.00000,       44.33721,       64.74966
        8.304719924926758,       88.00000,       44.31975,       62.76481
        8.313340187072754,       58.00000,       44.23111,       60.95636
        8.321960449218750,       50.00000,       44.16896,       59.41535
        8.330580711364746,       67.00000,       44.12536,       58.12624
        8.339200973510742,       51.00000,       44.07333,       57.05378
        8.347821235656738,       72.00000,       44.02469,       56.20101
        8.356441497802734,       62.00000,       43.92533,       55.50471
        8.365061759948730,       62.00000,       43.80227,       54.98264
        8.373682022094727,       72.00000,       43.76809,       54.73801
        8.382302284240723,       75.00000,       43.75502,       54.69365
        8.390922546386719,       66.00000,       43.61545,       54.69250
        8.399542808532715,       61.00000,       43.58874,       54.96450
        8.408163070678711,       67.00000,       43.49757,       55.32282
        8.416783332824707,       64.00000,       43.48698,       55.90285
        8.425404548645020,       55.00000,       43.48354,       56.62137
        8.434024810791016,       72.00000,       43.29588,       57.27692
        8.442645072937012,       56.00000,       43.19861,       58.13372
        8.451265335083008,       71.00000,       43.12780,       59.11702
        8.459885597229004,       57.00000,       43.10740,       60.23949
        8.468505859375000,       62.00000,       42.96569,       61.31766
        8.477126121520996,       84.00000,       42.93444,       62.57100
        8.485746383666992,       74.00000,       42.91093,       63.88394
        8.494366645812988,       66.00000,       42.71090,       65.05901
        8.502986907958984,       78.00000,       42.53387,       66.28197
        8.511607170104980,       63.00000,       42.32896,       67.48798
        8.520227432250977,       72.00000,       42.26186,       68.82848
        8.528847694396973,       68.00000,       42.24659,       70.20325
        8.537467956542969,       62.00000,       42.21049,       71.52554
        8.546088218688965,       72.00000,       42.20372,       72.83171
        8.554708480834961,       87.00000,       42.16898,       74.05123
        8.563328742980957,       75.00000,       42.14729,       75.21262
        8.571949005126953,       80.00000,       42.12741,       76.29309
        8.580569267272949,       69.00000,       42.11124,       77.28423
        8.589189529418945,       93.00000,       42.09800,       78.17625
        8.597809791564941,       79.00000,       42.09253,       78.96660
        8.606430053710938,       71.00000,       42.08142,       79.63615
        8.615050315856934,       76.00000,       42.05548,       80.17184
        8.623670578002930,       85.00000,       41.99368,       80.55067
        8.632290840148926,       78.00000,       41.98199,       80.85853
        8.640912055969238,       70.00000,       41.84919,       80.92612
        8.649532318115234,       72.00000,       41.78367,       80.94565
        8.658152580261230,       71.00000,       41.77697,       80.91422
        8.666772842407227,       68.00000,       41.76707,       80.77709
        8.675393104553223,       88.00000,       41.76355,       80.55260
        8.684013366699219,       71.00000,       41.69277,       80.17703
        8.692633628845215,       80.00000,       41.56135,       79.66814
        8.701253890991211,       83.00000,       41.52828,       79.19664
        8.709874153137207,       74.00000,       41.46528,       78.64655
        8.718494415283203,       72.00000,       41.36617,       78.02415
        8.727114677429199,       67.00000,       41.34303,       77.45386
        8.735734939575195,       77.00000,       41.24078,       76.79259
        8.744355201721191,       67.00000,       41.11711,       76.10929
        8.752975463867188,       78.00000,       41.06922,       75.51163
        8.761595726013184,       75.00000,       40.93157,       74.84340
        8.770215988159180,       63.00000,       40.88346,       74.29185
        8.778836250305176,       68.00000,       40.83232,       73.77104
        8.787456512451172,       81.00000,       40.77234,       73.28017
        8.796076774597168,       60.00000,       40.73843,       72.85764
        8.804697036743164,       72.00000,       40.63207,       72.41111
        8.813317298889160,       71.00000,       40.27270,       71.75172
        8.821937561035156,       59.00000,       40.20623,       71.42846
        8.830557823181152,       71.00000,       40.19937,       71.20541
        8.839178085327148,       79.00000,       40.18134,       71.00791
        8.847798347473145,       69.00000,       40.15487,       70.83375
        8.856419563293457,       66.00000,       40.15285,       70.70993
        8.865039825439453,       78.00000,       40.12342,       70.57800
        8.873660087585449,       71.00000,       40.09024,       70.45456
        8.882280349731445,       81.00000,       40.07171,       70.35060
        8.890900611877441,       64.00000,       40.01914,       70.20998
        8.899520874023438,       72.00000,       39.92051,       70.01334
        8.908141136169434,       68.00000,       39.87023,       69.84802
        8.916761398315430,       64.00000,       39.85936,       69.69848
        8.925381660461426,       57.00000,       39.82391,       69.49475
        8.934001922607422,       63.00000,       39.78790,       69.25560
        8.942622184753418,       42.00000,       39.75608,       68.98140
        8.951242446899414,       74.00000,       39.67356,       68.61370
        8.959862709045410,       67.00000,       39.65005,       68.25969
        8.968482971191406,       74.00000,       39.64896,       67.88113
        8.977103233337402,       69.00000,       39.62363,       67.43073
        8.985723495483398,       53.00000,       39.59377,       66.92845
        8.994343757629395,       61.00000,       39.58439,       66.40045
        9.002964019775391,       68.00000,       39.50017,       65.75336
        9.011584281921387,       63.00000,       39.46849,       65.11725
        9.020204544067383,       81.00000,       39.36491,       64.37097
        9.028824806213379,       70.00000,       39.25126,       63.58011
        9.037445068359375,       66.00000,       39.23107,       62.85235
        9.046065330505371,       51.00000,       39.15283,       62.04079
        9.054685592651367,       67.00000,       38.98980,       61.12354
        9.063305854797363,       53.00000,       38.87570,       60.23926
        9.071927070617676,       57.00000,       38.87482,       59.45727
        9.080547332763672,       57.00000,       38.83330,       58.62865
        9.089167594909668,       67.00000,       38.79625,       57.80332
        9.097787857055664,       60.00000,       38.56310,       56.78534
        9.106408119201660,       48.00000,       38.49563,       55.94083
        9.115028381347656,       54.00000,       38.48283,       55.16284
        9.123648643493652,       52.00000,       38.35117,       54.28151
        9.132268905639648,       57.00000,       38.26844,       53.46797
        9.140889167785645,       62.00000,       38.26778,       52.75827
        9.149509429931641,       43.00000,       38.23742,       52.04318
        9.158129692077637,       48.00000,       38.22890,       51.37634
        9.166749954223633,       39.00000,       38.16248,       50.67973
        9.175370216369629,       67.00000,       38.10786,       50.02435
        9.183990478515625,       60.00000,       38.09300,       49.43914
        9.192610740661621,       46.00000,       38.02664,       48.83344
        9.201231002807617,       50.00000,       38.00544,       48.30424
        9.209851264953613,       54.00000,       37.98281,       47.80498
        9.218471527099609,       68.00000,       37.88542,       47.26215
        9.227091789245605,       41.00000,       37.80782,       46.76987
        9.235712051391602,       43.00000,       37.76645,       46.34399
        9.244332313537598,       51.00000,       37.72742,       45.94989
        9.252952575683594,       42.00000,       37.71066,       45.60661
        9.261572837829590,       42.00000,       37.65916,       45.25622
        9.270193099975586,       48.00000,       37.65667,       44.98143
        9.278813362121582,       38.00000,       37.64655,       44.72457
        9.287434577941895,       37.00000,       37.59735,       44.45309
        9.296054840087891,       40.00000,       37.52065,       44.17749
        9.304675102233887,       52.00000,       37.49252,       43.97277
        9.313295364379883,       54.00000,       37.39021,       43.71510
        9.321915626525879,       46.00000,       37.33928,       43.52904
        9.330535888671875,       47.00000,       37.30632,       43.38013
        9.339156150817871,       48.00000,       37.28930,       43.26536
        9.347776412963867,       39.00000,       37.22939,       43.12491
        9.356396675109863,       40.00000,       37.15219,       42.98338
        9.365016937255859,       46.00000,       37.05822,       42.84029
        9.373637199401855,       46.00000,       37.03711,       42.78429
        9.382257461547852,       62.00000,       36.93649,       42.66201
        9.390877723693848,       45.00000,       36.87335,       42.58938
        9.399497985839844,       40.00000,       36.81262,       42.53027
        9.408118247985840,       35.00000,       36.81059,       42.53979
        9.416738510131836,       45.00000,       36.51719,       42.26671
        9.425358772277832,       50.00000,       36.50164,       42.27895
        9.433979034423828,       50.00000,       36.45422,       42.26543
        9.442599296569824,       50.00000,       36.43873,       42.28856
        9.451219558715820,       38.00000,       36.35865,       42.25030
        9.459839820861816,       36.00000,       36.31412,       42.24924
        9.468460083007812,       44.00000,       36.28306,       42.26171
        9.477080345153809,       57.00000,       36.25726,       42.27784
        9.485700607299805,       46.00000,       36.24973,       42.30899
        9.494320869445801,       36.00000,       36.23037,       42.32339
        9.502942085266113,       37.00000,       36.22382,       42.34409
        9.511562347412109,       41.00000,       36.09822,       42.23763
        9.520182609558105,       52.00000,       35.97934,       42.12831
        9.528802871704102,       27.00000,       35.94329,       42.09087
        9.537423133850098,       36.00000,       35.84829,       41.98227
        9.546043395996094,       46.00000,       35.82088,       41.92799
        9.554663658142090,       32.00000,       35.79372,       41.85980
        9.563283920288086,       42.00000,       35.77505,       41.78524
        9.571904182434082,       46.00000,       35.76595,       41.70491
        9.580524444580078,       38.00000,       35.76271,       41.61489
        9.589144706726074,       49.00000,       35.69876,       41.44859
        9.597764968872070,       37.00000,       35.57431,       41.20647
        9.606385231018066,       40.00000,       35.50464,       41.00426
        9.615005493164062,       35.00000,       35.44411,       40.79705
        9.623625755310059,       48.00000,       35.42834,       40.62135
        9.632246017456055,       46.00000,       35.42514,       40.44609
        9.640866279602051,       56.00000,       35.35321,       40.19123
        9.649486541748047,       44.00000,       35.28041,       39.92606
        9.658106803894043,       35.00000,       35.27034,       39.71573
        9.666727066040039,       37.00000,       35.19078,       39.42966
        9.675347328186035,       31.00000,       35.09386,       39.12167
        9.683967590332031,       36.00000,       35.07816,       38.89203
        9.692587852478027,       44.00000,       35.02180,       38.62062
        9.701208114624023,       39.00000,       35.01497,       38.39930
        9.709828376770020,       56.00000,       34.99472,       38.16677
        9.718449592590332,       46.00000,       34.96879,       37.93232
        9.727069854736328,       35.00000,       34.89484,       37.65508
        9.735690116882324,       35.00000,       34.73934,       37.30284
        9.744310379028320,       43.00000,       34.70391,       37.07846
        9.752930641174316,       32.00000,       34.68950,       36.88396
        9.761550903320312,       35.00000,       34.56507,       36.58922
        9.770171165466309,       33.00000,       34.56067,       36.42508
        9.778791427612305,       48.00000,       34.55166,       36.26752
        9.787411689758301,       40.00000,       34.51908,       36.09806
        9.796031951904297,       34.00000,       34.49915,       35.95325
        9.804652214050293,       38.00000,       34.49827,       35.83972
        9.813272476196289,       23.00000,       34.46990,       35.71097
        9.821892738342285,       38.00000,       34.43231,       35.58524
        9.830513000488281,       38.00000,       34.42227,       35.49912
        9.839133262634277,       44.00000,       34.39795,       35.41055
        9.847753524780273,       37.00000,       34.32014,       35.27995
        9.856373786926270,       37.00000,       34.24619,       35.16426
        9.864994049072266,       36.00000,       34.15385,       35.04071
        9.873614311218262,       44.00000,       34.14492,       35.01058
        9.882234573364258,       48.00000,       34.08791,       34.94174
        9.890854835510254,       41.00000,       34.08217,       34.93290
        9.899475097656250,       38.00000,       34.07692,       34.93260
        9.908095359802246,       25.00000,       34.06810,       34.93604
        9.916715621948242,       28.00000,       34.00000,       34.88679
        9.925335884094238,       35.00000,       33.99313,       34.90460
        9.933957099914551,       39.00000,       33.90145,       34.84267
        9.942577362060547,       36.00000,       33.76923,       34.74450
        9.951197624206543,       38.00000,       33.71052,       34.72337
        9.959817886352539,       23.00000,       33.71052,       34.76374
        9.968438148498535,       38.00000,       33.71052,       34.80617
        9.977058410644531,       37.00000,       33.67712,       34.81657
        9.985678672790527,       37.00000,       33.61538,       34.79932
        9.994298934936523,       37.00000,       33.61538,       34.84388
        10.00291919708252,       34.00000,       33.61538,       34.88797
        10.01153945922852,       27.00000,       33.61538,       34.93108
        10.02015972137451,       30.00000,       33.61538,       34.97282
        10.02877998352051,       32.00000,       33.59786,       34.99534
        10.03740024566650,       36.00000,       33.58780,       35.02342
        10.04602050781250,       32.00000,       33.58780,       35.05957
        10.05464076995850,       43.00000,       33.45454,       34.96049
        10.06326103210449,       31.00000,       33.45454,       34.99288
        10.07188129425049,       36.00000,       33.44439,       35.01366
        10.08050155639648,       27.00000,       33.27273,       34.87199
        10.08912181854248,       29.00000,       33.26591,       34.89483
        10.09774208068848,       35.00000,       33.26591,       34.92503
        10.10636234283447,       35.00000,       33.26591,       34.95681
        10.11498260498047,       32.00000,       33.22457,       34.95005
        10.12360286712646,       32.00000,       33.18182,       34.94613
        10.13222312927246,       29.00000,       33.18182,       34.99086
        10.14084339141846,       26.00000,       33.18182,       35.04332
        10.14946460723877,       33.00000,       33.18182,       35.10557
        10.15808486938477,       30.00000,       33.18182,       35.17986
        10.16670513153076,       37.00000,       33.16862,       35.25541
        10.17532539367676,       47.00000,       33.15385,       35.34648
        10.18394565582275,       43.00000,       33.13913,       35.45745
        10.19256591796875,       28.00000,       33.07692,       35.54371
        10.20118618011475,       36.00000,       33.07692,       35.71798
        10.20980644226074,       35.00000,       33.13913,       35.98338
        10.21842670440674,       32.00000,       33.13913,       36.21867
        10.22704696655273,       27.00000,       33.16088,       36.51102
        10.23566722869873,       23.00000,       33.16088,       36.82008
        10.24428749084473,       37.00000,       33.16088,       37.17070
        10.25290775299072,       37.00000,       33.16088,       37.56583
        10.26152801513672,       39.00000,       33.16088,       38.00824
        10.27014827728271,       31.00000,       33.16088,       38.50044
        10.27876853942871,       41.00000,       33.16088,       39.04462
        10.28738880157471,       50.00000,       33.15038,       39.63209
        10.29600906372070,       52.00000,       33.13913,       40.27393
        10.30462932586670,       31.00000,       33.13913,       40.98294
        10.31324958801270,       46.00000,       33.13913,       41.74807
        10.32186985015869,       35.00000,       33.13913,       42.56884
        10.33049011230469,       44.00000,       33.15038,       43.45531
        10.33911037445068,       42.00000,       33.16088,       44.39348
        10.34773063659668,       60.00000,       33.16088,       45.37079
        10.35635089874268,       50.00000,       33.16088,       46.39405
        10.36497211456299,       58.00000,       33.16862,       47.46644
        10.37359237670898,       51.00000,       33.16862,       48.56702
        10.38221263885498,       46.00000,       33.16088,       49.68948
        10.39083290100098,       39.00000,       33.16088,       50.84211
        10.39945316314697,       63.00000,       33.15038,       51.99872
        10.40807342529297,       56.00000,       33.13913,       53.16039
        10.41669368743896,       52.00000,       33.00686,       54.19749
        10.42531394958496,       57.00000,       33.00686,       55.35350
        10.43393421173096,       66.00000,       33.00686,       56.48590
        10.44255447387695,       61.00000,       33.00686,       57.58418
        10.45117473602295,       53.00000,       33.00686,       58.63773
        10.45979499816895,       66.00000,       33.15038,       59.77950
        10.46841526031494,       62.00000,       33.15038,       60.71211
        10.47703552246094,       67.00000,       33.16088,       61.57969
        10.48565578460693,       61.00000,       33.16088,       62.35192
        10.49427604675293,       52.00000,       33.16088,       63.03074
        10.50289630889893,       62.00000,       33.16088,       63.60851
        10.51151657104492,       60.00000,       33.15038,       64.06813
        10.52013683319092,       51.00000,       33.15038,       64.42522
        10.52875709533691,       57.00000,       33.15038,       64.66516
        10.53737735748291,       72.00000,       33.15038,       64.78525
        10.54599761962891,       61.00000,       33.18306,       64.81686
        10.55461788177490,       58.00000,       33.32747,       64.83926
        10.56323814392090,       65.00000,       33.32747,       64.59755
        10.57185840606689,       76.00000,       33.32904,       64.24079
        10.58047962188721,       62.00000,       33.34918,       63.79044
        10.58909988403320,       69.00000,       33.34918,       63.21357
        10.59772014617920,       58.00000,       33.34918,       62.53728
        10.60634040832520,       54.00000,       33.34918,       61.76960
        10.61496067047119,       48.00000,       33.32747,       60.89774
        10.62358093261719,       42.00000,       33.32362,       59.97093
        10.63220119476318,       62.00000,       33.32161,       58.98338
        10.64082145690918,       57.00000,       33.32161,       57.94585
        10.64944171905518,       54.00000,       33.32161,       56.86713
        10.65806198120117,       48.00000,       33.32161,       55.75802
        10.66668224334717,       52.00000,       33.32161,       54.62914
        10.67530250549316,       48.00000,       33.32362,       53.49281
        10.68392276763916,       65.00000,       33.32362,       52.35483
        10.69254302978516,       51.00000,       33.32362,       51.22641
        10.70116329193115,       41.00000,       33.32362,       50.11601
        10.70978355407715,       42.00000,       33.32362,       49.03131
        10.71840381622314,       46.00000,       33.32747,       47.98291
        10.72702407836914,       54.00000,       33.32747,       46.96893
        10.73564434051514,       44.00000,       33.32747,       45.99809
        10.74426460266113,       32.00000,       33.32747,       45.07427
        10.75288486480713,       38.00000,       33.32747,       44.20041
        10.76150512695312,       39.00000,       33.33150,       43.38256
        10.77012538909912,       51.00000,       33.36403,       42.64632
        10.77874565124512,       43.00000,       33.47618,       42.04316
        10.78736591339111,       45.00000,       33.51434,       41.41905
        10.79598712921143,       53.00000,       33.51434,       40.80877
        10.80460739135742,       52.00000,       33.51434,       40.24883
        10.81322765350342,       45.00000,       33.51434,       39.73714
        10.82184791564941,       48.00000,       33.47618,       39.23304
        10.83046817779541,       26.00000,       33.43605,       38.76993
        10.83908843994141,       45.00000,       33.43605,       38.38687
        10.84770870208740,       41.00000,       33.43605,       38.04060
        10.85632896423340,       33.00000,       33.43605,       37.72792
        10.86494922637939,       37.00000,       33.47618,       37.48576
        10.87356948852539,       35.00000,       33.43605,       37.19062
        10.88218975067139,       25.00000,       33.47618,       36.99999
        10.89081001281738,       29.00000,       33.52649,       36.84097
        10.89943027496338,       35.00000,       33.52649,       36.65040
        10.90805053710938,       37.00000,       33.52649,       36.47614
        10.91667079925537,       41.00000,       33.52649,       36.31599
        10.92529106140137,       32.00000,       33.52649,       36.16798
        10.93391132354736,       45.00000,       33.57105,       36.07498
        10.94253158569336,       31.00000,       33.57105,       35.94637
        10.95115184783936,       35.00000,       33.57105,       35.82550
        10.95977210998535,       38.00000,       33.57772,       35.71802
        10.96839237213135,       47.00000,       33.57772,       35.60976
        10.97701263427734,       22.00000,       33.57772,       35.50677
        10.98563289642334,       40.00000,       33.64516,       35.47604
        10.99425315856934,       42.00000,       33.74029,       35.47752
        11.00287342071533,       37.00000,       33.74029,       35.38816
        11.01149463653564,       33.00000,       33.74029,       35.30302
        11.02011489868164,       28.00000,       33.74029,       35.22208
        11.02873516082764,       29.00000,       33.76160,       35.16671
        11.03735542297363,       28.00000,       33.74029,       35.07305
        11.04597568511963,       29.00000,       33.74029,       35.00516
        11.05459594726562,       39.00000,       33.74029,       34.94184
        11.06321620941162,       39.00000,       33.74029,       34.88323
        11.07183647155762,       38.00000,       33.74029,       34.82942
        11.08045673370361,       34.00000,       33.74194,       34.78215
        11.08907699584961,       27.00000,       33.76160,       34.75785
        11.09769725799561,       42.00000,       33.82271,       34.77997
        11.10631752014160,       31.00000,       33.83085,       34.75407
        11.11493778228760,       41.00000,       33.83413,       34.72821
        11.12355804443359,       37.00000,       33.88507,       34.75480
        11.13217830657959,       32.00000,       33.88507,       34.73512
        11.14079856872559,       33.00000,       33.88507,       34.71991
        11.14941883087158,       41.00000,       33.99335,       34.81724
        11.15803909301758,       26.00000,       33.99335,       34.81030
        11.16665935516357,       36.00000,       33.99335,       34.80708
        11.17527961730957,       37.00000,       33.99742,       34.81133
        11.18389987945557,       27.00000,       33.99742,       34.81461
        11.19252014160156,       40.00000,       34.00076,       34.82395
        11.20114040374756,       44.00000,       34.00395,       34.83551
        11.20976066589355,       35.00000,       34.00395,       34.84586
        11.21838092803955,       39.00000,       34.00395,       34.85782
        11.22700214385986,       38.00000,       34.00395,       34.87101
        11.23562240600586,       29.00000,       34.00395,       34.88506
        11.24424266815186,       38.00000,       34.09091,       34.98655
        11.25286293029785,       31.00000,       34.09091,       35.00121
        11.26148319244385,       40.00000,       34.09091,       35.01566
        11.27010345458984,       25.00000,       34.09091,       35.02959
        11.27872371673584,       39.00000,       34.09091,       35.04270
        11.28734397888184,       37.00000,       34.09091,       35.05472
        11.29596424102783,       27.00000,       34.10228,       35.07680
        11.30458450317383,       43.00000,       34.12664,       35.11033
        11.31320476531982,       38.00000,       34.18921,       35.18036
        11.32182502746582,       34.00000,       34.25811,       35.25489
        11.33044528961182,       37.00000,       34.27233,       35.27277
        11.33906555175781,       30.00000,       34.30014,       35.30223
        11.34768581390381,       30.00000,       34.33996,       35.34165
        11.35630607604980,       39.00000,       34.33996,       35.33919
        11.36492633819580,       36.00000,       34.36663,       35.36136
        11.37354660034180,       39.00000,       34.36663,       35.35489
        11.38216686248779,       30.00000,       34.36663,       35.34653
        11.39078712463379,       32.00000,       34.52391,       35.49369
        11.39940738677979,       31.00000,       34.54152,       35.49955
        11.40802764892578,       29.00000,       34.54546,       35.49026
        11.41664791107178,       32.00000,       34.54546,       35.47576
        11.42526817321777,       36.00000,       34.71825,       35.63294
        11.43388843536377,       41.00000,       34.71825,       35.61642
        11.44250965118408,       43.00000,       34.71825,       35.59919
        11.45112991333008,       31.00000,       34.71825,       35.58145
        11.45975017547607,       36.00000,       34.71825,       35.56342
        11.46837043762207,       39.00000,       34.65228,       35.47931
        11.47699069976807,       39.00000,       34.65228,       35.46126
        11.48561096191406,       42.00000,       34.75429,       35.54549
        11.49423122406006,       34.00000,       34.75429,       35.52815
        11.50285148620605,       35.00000,       34.75429,       35.51139
        11.51147174835205,       43.00000,       34.89374,       35.63480
        11.52009201049805,       33.00000,       34.90909,       35.63495
        11.52871227264404,       35.00000,       34.95730,       35.66890
        11.53733253479004,       38.00000,       34.98557,       35.68394
        11.54595279693604,       46.00000,       34.99006,       35.67631
        11.55457305908203,       33.00000,       35.02888,       35.70413
        11.56319332122803,       30.00000,       35.09091,       35.75635
        11.57181358337402,       31.00000,       35.09535,       35.75217
        11.58043384552002,       29.00000,       35.15385,       35.80324
        11.58905410766602,       33.00000,       35.22049,       35.86366
        11.59767436981201,       37.00000,       35.27273,       35.91084
        11.60629463195801,       41.00000,       35.30769,       35.94188
        11.61491489410400,       44.00000,       35.34605,       35.97742
        11.62353515625000,       32.00000,       35.36364,       35.99327
        11.63215541839600,       29.00000,       35.36364,       35.99254
        11.64077568054199,       38.00000,       35.36364,       35.99278
        11.64939594268799,       36.00000,       35.45454,       36.08485
        11.65801715850830,       35.00000,       35.45454,       36.08688
        11.66663742065430,       35.00000,       35.45454,       36.08972
        11.67525768280029,       30.00000,       35.45454,       36.09333
        11.68387794494629,       37.00000,       35.45454,       36.09767
        11.69249820709229,       32.00000,       35.45454,       36.10270
        11.70111846923828,       41.00000,       35.45454,       36.10838
        11.70973873138428,       39.00000,       35.72727,       36.38741
        11.71835899353027,       38.00000,       35.81818,       36.48521
        11.72697925567627,       46.00000,       36.02488,       36.69939
        11.73559951782227,       46.00000,       36.18182,       36.86437
        11.74421977996826,       41.00000,       36.29190,       36.98305
        11.75284004211426,       50.00000,       36.29310,       36.99342
        11.76146030426025,       40.00000,       36.42994,       37.13999
        11.77008056640625,       40.00000,       36.49238,       37.21275
        11.77870082855225,       31.00000,       36.54546,       37.27674
        11.78732109069824,       31.00000,       36.59219,       37.33503
        11.79594135284424,       34.00000,       36.66699,       37.42204
        11.80456161499023,       40.00000,       36.79650,       37.56446
        11.81318187713623,       23.00000,       36.81254,       37.59415
        11.82180213928223,       30.00000,       36.90909,       37.70516
        11.83042240142822,       38.00000,       36.97782,       37.78919
        11.83904266357422,       36.00000,       37.07274,       37.90033
        11.84766292572021,       37.00000,       37.36654,       38.21131
        11.85628318786621,       45.00000,       37.46943,       38.33243
        11.86490345001221,       39.00000,       37.75338,       38.63573
        11.87352466583252,       41.00000,       37.83971,       38.74259
        11.88214492797852,       47.00000,       37.98283,       38.90753
        11.89076519012451,       26.00000,       37.98283,       38.93070
        11.89938545227051,       51.00000,       38.01260,       38.98507
        11.90800571441650,       35.00000,       38.04557,       39.04417
        11.91662597656250,       45.00000,       38.05860,       39.08494
        11.92524623870850,       40.00000,       38.11111,       39.16689
        11.93386650085449,       28.00000,       38.11312,       39.20013
        11.94248676300049,       39.00000,       38.14892,       39.26902
        11.95110702514648,       46.00000,       38.33961,       39.49475
        11.95972728729248,       51.00000,       38.34617,       39.53841
        11.96834754943848,       32.00000,       38.35981,       39.59126
        11.97696781158447,       32.00000,       38.37316,       39.64602
        11.98558807373047,       40.00000,       38.56822,       39.88476
        11.99420833587646,       39.00000,       38.85751,       40.22008
        12.00282859802246,       36.00000,       38.96680,       40.37782
        12.01144886016846,       51.00000,       39.11687,       40.57882
        12.02006912231445,       42.00000,       39.14220,       40.65761
        12.02868938446045,       43.00000,       39.26628,       40.83775
        12.03730964660645,       48.00000,       39.30697,       40.93714
        12.04592990875244,       43.00000,       39.60833,       41.29990
        12.05455017089844,       38.00000,       39.62125,       41.37696
        12.06317043304443,       42.00000,       39.71520,       41.53783
        12.07179069519043,       26.00000,       39.73956,       41.63192
        12.08041191101074,       43.00000,       39.88911,       41.85407
        12.08903217315674,       52.00000,       40.10208,       42.14253
        12.09765243530273,       44.00000,       40.13404,       42.25294
        12.10627269744873,       35.00000,       40.18386,       42.38420
        12.11489295959473,       47.00000,       40.58944,       42.87430
        12.12351322174072,       42.00000,       40.72727,       43.09979
        12.13213348388672,       45.00000,       40.87604,       43.33947
        12.14075374603271,       37.00000,       41.00000,       43.55771
        12.14937400817871,       43.00000,       41.04346,       43.69898
        12.15799427032471,       34.00000,       41.14856,       43.90564
        12.16661453247070,       44.00000,       41.36002,       44.22264
        12.17523479461670,       52.00000,       41.52103,       44.49350
        12.18385505676270,       56.00000,       41.61967,       44.70668
        12.19247531890869,       43.00000,       41.90994,       45.11665
        12.20109558105469,       43.00000,       41.92182,       45.25393
        12.20971584320068,       37.00000,       41.93226,       45.39615
        12.21833610534668,       44.00000,       41.95052,       45.55332
        12.22695636749268,       35.00000,       42.30458,       46.05434
        12.23557662963867,       51.00000,       42.31506,       46.22081
        12.24419689178467,       49.00000,       42.62850,       46.70047
        12.25281715393066,       47.00000,       42.63791,       46.88759
        12.26143741607666,       35.00000,       42.66667,       47.10701
        12.27005767822266,       44.00000,       42.74603,       47.39153
        12.27867794036865,       42.00000,       42.83036,       47.69722
        12.28729820251465,       48.00000,       43.00797,       48.11421
        12.29591941833496,       46.00000,       43.56639,       48.93193
        12.30453968048096,       52.00000,       43.57278,       49.21956
        12.31315994262695,       40.00000,       43.90128,       49.85323
        12.32178020477295,       43.00000,       43.96189,       50.24503
        12.33040046691895,       61.00000,       44.06979,       50.71212
        12.33902072906494,       42.00000,       44.15736,       51.18888
        12.34764099121094,       40.00000,       44.40581,       51.85833
        12.35626125335693,       61.00000,       44.48280,       52.38982
        12.36488151550293,       46.00000,       44.59470,       52.99114
        12.37350177764893,       47.00000,       44.62640,       53.54834
        12.38212203979492,       51.00000,       45.07857,       54.56287
        12.39074230194092,       61.00000,       45.15665,       55.24056
        12.39936256408691,       46.00000,       45.22866,       55.94938
        12.40798282623291,       56.00000,       45.64756,       57.04164
        12.41660308837891,       48.00000,       45.90640,       58.00927
        12.42522335052490,       53.00000,       45.91740,       58.76270
        12.43384361267090,       60.00000,       45.99673,       59.61570
        12.44246387481689,       48.00000,       46.07497,       60.49577
        12.45108413696289,       50.00000,       46.12239,       61.36947
        12.45970439910889,       55.00000,       46.23838,       62.33183
        12.46832466125488,       65.00000,       46.26633,       63.22124
        12.47694492340088,       65.00000,       46.29249,       64.11833
        12.48556518554688,       53.00000,       46.37711,       65.07726
        12.49418544769287,       66.00000,       46.74855,       66.31976
        12.50280570983887,       70.00000,       47.26273,       67.69476
        12.51142692565918,       72.00000,       47.31687,       68.59221
        12.52004718780518,       68.00000,       47.88257,       69.97625
        12.52866744995117,       70.00000,       47.90398,       70.78348
        12.53728771209717,       62.00000,       47.99839,       71.62370
        12.54590797424316,       68.00000,       48.08372,       72.40752
        12.55452823638916,       72.00000,       48.20911,       73.17711
        12.56314849853516,       59.00000,       48.25408,       73.80537
